10
27
55
17
45
60
52
25
45
37
10
24
30
26
11
11
27
11
11
10
20
10
8
15
17
25
13
19
23
50
38
20
18
19
34
18
11
14
38
18
22
16
8
9
10
22
24
15
14
13
14
36
7
9
14
10
16
19
15.5
15.5
6
36
11
21
21
32
35
25
25
11
10
11
38
38
45
28
28
27
26
26
24
26
26
26
26
26
5
1
2
15
16
10
10
10
28
28
28
12
20
15
45
10
20
16
17
14
15
36
16
18
13
45
48
20
20
16
45
40
20
18
18
18
18
18
12
9
12
40
28
10
37
23
22
20
20
13
37
19
24
22
16
19
20
19
36
25
11
19
14
28
6
19
18
8
26
18
34
28
6
19
24
135
14
10
16
8
11
11
17
18
18
20
20
20
30
15
20
13
24
34
15
26
20
10
23
13
30
38
26
45
38
38
38
26
15
14
14
14
19
26
19
32
10
10
12
16
18
18
30
5
17
11
36
15
11
89
135
6
23
11
18
95
9
11
32
13
46
